name	review	date_posted	star	review_id	latitude	longitude	url	alamat	website	scraped_time
Tiyo Lastiawan	"Terima kasih pelayanan terbaik untuk pembelian mobil listrik vintast vf5
sukses terus vinfast pantai indah kapuk PIK"	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUR2eXZLLS13RRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Aria Chan	Pelayanan terbaik dan penjelasan produk yg detail jadi yakin mau beli..	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2N3AtOFdBEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
yosua deni	cari mobil ev di Sgu vinfast pik lengkap, salesnya juga ramah2. semoga ada disc akhir tahun ya	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2OWI2T1VREAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
no channel	Dealer dengan pelayanan terbaik untuk mobil listrik vin vast semuanya ramah TOP banget	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUR2akxUQWZREAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Ismail Syah Wattimena	Terima kasih, Pelayanan Baik, Salesnya Ramah, semoga bisa mampir lagi ke PIK	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2cnBmd2pBRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
dhitaputri wijaya	Gila pelayanaan nya gilaaaaaaa sangat sangat di bantuuuu, the best dealer vinfast pik...	10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25aZmJGQjBXak5RTkhWRFRWWTNWbkEwWWs0eVowRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Harry Budi Wibowo	Harga terjangkau, kualitas bgus, dan pelayanan sampai pengiriman Unit sangat cepat dan baik.	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2aWF2YXRnRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Muhamad Afid Pamudjiaman	"Sampai juga pesan mobil listrik vietnam, Vinfast VF5 di Dealer Vinfast Pantai Indah Kapuk PIK
Terima kasih pelayanan terbaik"	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUNmaWRLUmJREAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
amelia vega juliana pakpahan	"Wah keren banget mobil listrik Vinfast VF3 dari vietnam
semoga lekas masuk ke indonesia
terima kasih Showroom Vinfast Pantai Indah Kapuk PIK"	Diedit setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2N3ZmVHp3RRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
cristina lian	PT gallerie setia utam PIK keren sekali , garansi pelayanan 24 jam puas	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2aWJLMVNBEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Martin Wijaya	Showroom nya rapih dgn sales yg mengerti produk. Terpercaya. Bisa cek dgn Nico di sana.👍👍 …	Diedit setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUM3MEpPN3NnRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Teambahasaslot	"super  duper  bagus  banget si pelayanan yh disini
di jamin  gk nyesel deh"	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2dFozSHJ3RRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Sandy Hizkiandi	servis nya bagus dealer ini, minggu kemarin saya ambil 1 unit	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2N3UyRjVnRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
mega yuliana putri	Cocok banget buat keluarga,kabin nya luas,fitur keselamatan nya lengkap dan sales nya juga ramah poko nya mantap 👍🏻 …	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2cnEzdGZ3EAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
panji darmawan	Akses mudah dan dealer bersih. Karyawan sigap.. gk.nyesel beli mobil disini. Thx vinfast PIK	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2N29lTU9nEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Alexander William	Pelayanan terbaik saya dapatkan di dealer ini. Thx🙏🙏 …	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSURmM2FXZGlnRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Radius Saputra	dealer bagus.. sales rama.. kacab nya asik bnr..	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2dW9iZ0JBEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
yuda suksma	Good Service, yang mau cari mobil listrik bisa datang ke Vinfast PIK	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUR2cl92UFZREAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Dicky	Salesnya sangat baik dalam produk dan sangat membantu dalam proses mobil barunya	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSURmblpLT3dRRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Oky Kusumaatmaja	Pelayanan Ramah, Dealer nyaman.. Sukses terus untuk Vinfast Pik	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSURmblpuZDZnRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Rendy Apan	Sangat Memuaskan mobil dan pelayanan nya, terimakasih	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2N3ZpSmNBEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Rendi Widanov	Dealer Vinfast di PIK sangat nyaman, Bersih serta dari segi pelayanan sangat memuaskan	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUR2Z05qTGdRRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Gope Style	pelayanannya bagus orangnya ramah banget berkesan baik banget	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2bnRLT3VnRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Johansyah	dealer nya sangat bagus, dan untuk after sales nya sangat rekomendasi	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2M3VfRWRBEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Antonius Rizki	keren banget Mobil listrik vinfast vf3,semoga lekas masuk ke indonesia, terima kasih Vinfast pantai indah kapuk PIK Jakarta Utara	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUNmeEtfYXZBRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
E	Pelayanan nya sangat fast respon dan memuaskan!	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2X3BMa3JBRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Clara Effendi	Bersih , nyaman, sales nya ramah2 . Top d vinfast pik	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2OWY3UHRRRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Aqila Salsa	Sangat ramah sales nya dan suasana kantor nyaman	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2dnN5WjNnRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Hendri Toyota	Salesnya rama2 dan dealernya Bersih dan Rapi...	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2cnJxV2xnRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Doy Rhadafatra	pelayanan nya sangat bagus dan sangat nyaman sekali	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2bnJMakh3EAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Yogi Limiady	wah pengalaman berbeda untuk mengendarai. mantaps dah..	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUNmaE5QZ3hnRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
thomas ekky	Dealernya & pelayanan salesnya Bagus & ramah.tks Vinfast PIK	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2N3V6bzZ3RRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
peha 77	Pelayanannya Bagus... staff nya ramah2	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2N3YzLTVnRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Erik Setiawan	Best service... Mau cari vinfast.. vinfast pik aja...	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2NmZuLW5BRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
